sample_id,pose_detected,movement_score,lstm_behavior,behavior_confidence,Inactive_probability,Low_Movement_probability,Normal_Movement_probability,Restless_Movement_probability,Sudden_Movement_probability
306,1,0.04202933,Normal_Movement,0.827486992,0.002932,0.009393,0.827486992,0.138261005,0.021926001
307,1,0.122222448,Normal_Movement,0.81615901,0.003582,0.010041,0.81615901,0.146438003,0.023779999
308,1,0.081221638,Normal_Movement,0.794920027,0.004322,0.010991,0.794920027,0.163068995,0.026698001
309,1,0.056829152,Normal_Movement,0.769777,0.005368,0.012344,0.769777,0.182047993,0.030462001
310,1,0.076756647,Normal_Movement,0.748082995,0.006342,0.01367,0.748082995,0.197542995,0.034363002
311,1,0.041448768,Normal_Movement,0.724079013,0.007813,0.015683001,0.724079013,0.212540999,0.039884001
312,1,0.018449904,Normal_Movement,0.703705013,0.010627,0.019843001,0.703705013,0.218500003,0.047325
313,1,0.032290814,Normal_Movement,0.686541021,0.016786,0.028271001,0.686541021,0.209919006,0.058483001
314,1,0.031792949,Normal_Movement,0.677699029,0.028279001,0.039942998,0.677699029,0.181475997,0.072603002
315,1,0.018924772,Normal_Movement,0.682452977,0.046592001,0.051973,0.682452977,0.141707003,0.077274002
316,1,0.025345286,Normal_Movement,0.685029984,0.062057,0.060938001,0.685029984,0.117374003,0.074602
317,1,0.037717339,Normal_Movement,0.689543009,0.070887998,0.065279,0.689543009,0.103431001,0.070858002
318,1,0.101357218,Normal_Movement,0.696659982,0.069363996,0.063537002,0.696659982,0.100267,0.070173003
319,1,0.082691721,Normal_Movement,0.709187984,0.064515002,0.060417999,0.709187984,0.098407999,0.067469999
320,1,0.102498219,Normal_Movement,0.722459972,0.055918999,0.054090999,0.722459972,0.101058997,0.066471003
321,1,0.041946126,Normal_Movement,0.732430995,0.047807999,0.048330002,0.732430995,0.105388999,0.066041999
322,1,0.175932061,Normal_Movement,0.755173028,0.039379001,0.043609999,0.755173028,0.100708999,0.061129998
323,1,0.067491242,Normal_Movement,0.767989993,0.034193002,0.040344,0.767989993,0.098631002,0.058842
324,1,0.203534268,Normal_Movement,0.784089029,0.031059001,0.0381,0.784089029,0.089257002,0.057495002
325,1,0.1601649,Normal_Movement,0.784615993,0.033665001,0.042484999,0.784615993,0.080797002,0.058437001
326,1,0.128844869,Normal_Movement,0.777040005,0.036063999,0.045375001,0.777040005,0.078534998,0.062987
327,1,0.300160619,Normal_Movement,0.767035007,0.043253001,0.049892001,0.767035007,0.071624003,0.068195999
328,1,0.456455203,Normal_Movement,0.75841397,0.049146,0.054919999,0.75841397,0.062515996,0.075005002
329,1,0.097581466,Normal_Movement,0.747521996,0.057579,0.066762,0.747521996,0.051897999,0.076238997
330,1,0.069415601,Normal_Movement,0.739328027,0.069081999,0.073918998,0.739328027,0.043675002,0.073995002
331,1,0.063316729,Normal_Movement,0.735641003,0.072143003,0.077872999,0.735641003,0.040778998,0.073563002
332,1,0.11041465,Normal_Movement,0.720908999,0.070834003,0.086832002,0.720908999,0.041528001,0.079896003
333,1,0.147896642,Normal_Movement,0.706812024,0.074808002,0.092808999,0.706812024,0.040467001,0.085105002
334,1,0.102551325,Normal_Movement,0.693557024,0.075329997,0.097115003,0.693557024,0.042603999,0.091394
335,1,0.095644401,Normal_Movement,0.688795984,0.074550003,0.097964004,0.688795984,0.044787001,0.093902998
336,1,0.029832705,Normal_Movement,0.693816006,0.067293003,0.093700998,0.693816006,0.049851999,0.095338002
337,1,0.061139652,Normal_Movement,0.696696997,0.060281999,0.088794,0.696696997,0.055651002,0.098577
338,1,0.078389634,Normal_Movement,0.714857996,0.049545001,0.078648001,0.714857996,0.062438,0.094509996
339,1,0.059903027,Normal_Movement,0.749378979,0.034602001,0.062809996,0.749378979,0.072971001,0.080237001
340,1,0.112508295,Normal_Movement,0.779220998,0.023978001,0.046684999,0.779220998,0.085327998,0.064787999
341,1,0.284536763,Normal_Movement,0.794256985,0.014107,0.033975001,0.794256985,0.109141,0.048521001
342,1,0.096786295,Normal_Movement,0.843717992,0.007488,0.022728,0.843717992,0.099480003,0.026585
343,1,0.143751128,Normal_Movement,0.876554012,0.004635,0.015724,0.876554012,0.086539999,0.016546
344,1,0.101043312,Normal_Movement,0.902965009,0.002448,0.009603,0.902965009,0.074654996,0.010329
345,1,0.605363448,Normal_Movement,0.933813989,0.001333,0.006186,0.933813989,0.052264001,0.006403
346,1,0.343752967,Normal_Movement,0.944480002,0.001003,0.005217,0.944480002,0.044615999,0.004684
347,1,0.080362454,Normal_Movement,0.945978999,0.000957,0.005124,0.945978999,0.043845002,0.004095
348,1,0.067885555,Normal_Movement,0.944606006,0.000954,0.005224,0.944606006,0.045359001,0.003856
349,1,0.049350175,Normal_Movement,0.939055026,0.001019,0.005613,0.939055026,0.050439,0.003874
350,1,0.047043255,Normal_Movement,0.932792008,0.001082,0.005948,0.932792008,0.056164999,0.004013
351,1,0.10078664,Normal_Movement,0.927748024,0.001127,0.006226,0.927748024,0.060784001,0.004115
352,1,0.089823202,Normal_Movement,0.919718027,0.001199,0.006545,0.919718027,0.068122,0.004416
353,1,0.090985266,Normal_Movement,0.896279991,0.001389,0.007051,0.896279991,0.089787997,0.005492
354,1,0.07418484,Normal_Movement,0.866055012,0.001588,0.007594,0.866055012,0.117798001,0.006965
355,1,0.041923692,Normal_Movement,0.833388984,0.001779,0.008013,0.833388984,0.148259997,0.00856
356,1,0.037677284,Normal_Movement,0.792594016,0.002024,0.008479,0.792594016,0.186396003,0.010506
357,1,0.027790598,Normal_Movement,0.753827989,0.002427,0.008923,0.753827989,0.222412005,0.01241
358,1,0.075411585,Normal_Movement,0.733439028,0.002943,0.009415,0.733439028,0.240906,0.013297
359,1,0.225956135,Normal_Movement,0.708127022,0.003697,0.010136,0.708127022,0.263370007,0.01467
360,1,0.140419588,Normal_Movement,0.688633978,0.00401,0.010199,0.688633978,0.281594008,0.015564
361,1,0.043222071,Normal_Movement,0.676351011,0.004253,0.010311,0.676351011,0.293060988,0.016023999
362,1,0.074312696,Normal_Movement,0.66029799,0.004308,0.010378,0.66029799,0.308230996,0.016785
363,1,0.041626591,Normal_Movement,0.649728,0.004315,0.010533,0.649728,0.318004012,0.017419999
364,1,0.105901735,Normal_Movement,0.630855024,0.004362,0.010728,0.630855024,0.335413009,0.018641001
365,1,0.105638116,Normal_Movement,0.612738013,0.004538,0.011156,0.612738013,0.351561993,0.020006999
366,1,0.047044345,Normal_Movement,0.595982015,0.005077,0.012232,0.595982015,0.364739001,0.021969
367,1,0.073527525,Normal_Movement,0.583034992,0.006369,0.015074,0.583034992,0.370173007,0.025349
368,1,0.076207839,Normal_Movement,0.586571991,0.008695,0.018903,0.586571991,0.357125014,0.028704001
369,1,0.178732923,Normal_Movement,0.591709971,0.012917,0.024011999,0.591709971,0.338239014,0.033123001
370,1,0.048081195,Normal_Movement,0.580152988,0.020714,0.028919,0.580152988,0.328909993,0.041303001
371,1,0.074116866,Normal_Movement,0.597213984,0.025591999,0.032257002,0.597213984,0.300318003,0.04462
372,1,0.113354484,Normal_Movement,0.607926011,0.030828999,0.035308,0.607926011,0.278822005,0.047114
373,1,0.072049523,Normal_Movement,0.627039015,0.036355998,0.037852,0.627039015,0.250829011,0.047924001
374,1,0.095145841,Normal_Movement,0.633054972,0.039273001,0.039528001,0.633054972,0.241163999,0.046980999
375,1,0.087353134,Normal_Movement,0.647410989,0.037806999,0.039758001,0.647410989,0.232246995,0.042777002
376,1,0.07720219,Normal_Movement,0.671443999,0.034963999,0.039974,0.671443999,0.216749996,0.036867999
377,1,0.107047291,Normal_Movement,0.679431975,0.029479999,0.037276998,0.679431975,0.221211001,0.032598998
378,1,0.031990799,Normal_Movement,0.674858987,0.023290001,0.034286,0.674858987,0.237421006,0.030144
379,1,0.146852413,Normal_Movement,0.661844015,0.016377,0.031597,0.661844015,0.262405992,0.027775999
380,1,0.071621676,Normal_Movement,0.64577502,0.01324,0.029343,0.64577502,0.284841001,0.026800999
381,1,0.108923899,Normal_Movement,0.63875699,0.012369,0.028689001,0.63875699,0.293361008,0.026823999
382,1,0.045081355,Normal_Movement,0.631866992,0.012624,0.028963,0.631866992,0.298833996,0.027712001
383,1,0.041207791,Normal_Movement,0.624889016,0.013721,0.02956,0.624889016,0.303377986,0.028452
384,1,0.045669501,Normal_Movement,0.631120026,0.01424,0.029253,0.631120026,0.298227996,0.027159
385,1,0.05542885,Normal_Movement,0.624616027,0.01325,0.026815001,0.624616027,0.309338003,0.025981
386,1,0.029894323,Normal_Movement,0.615716994,0.009549,0.020645,0.615716994,0.330173999,0.023915
387,1,0.028589297,Normal_Movement,0.618506014,0.007499,0.016261,0.618506014,0.336133003,0.021601999
388,1,0.112585834,Normal_Movement,0.607069016,0.006907,0.015023,0.607069016,0.349359989,0.021640999
389,1,0.155679978,Normal_Movement,0.583688974,0.00686,0.014986,0.583688974,0.370979995,0.023484999
390,1,0.042671173,Normal_Movement,0.535066009,0.007403,0.015118,0.535066009,0.413872004,0.028542001
391,1,0.046382092,Normal_Movement,0.514509022,0.007929,0.015479,0.514509022,0.429322988,0.032760002
392,1,0.061955337,Normal_Movement,0.51661098,0.008532,0.016789,0.51661098,0.422803998,0.035262998
393,1,0.051175469,Normal_Movement,0.513688028,0.008504,0.017438,0.513688028,0.424059004,0.036311999
394,1,0.065880538,Normal_Movement,0.54065001,0.007423,0.017604001,0.54065001,0.401208013,0.033116002
395,1,0.069893172,Normal_Movement,0.588630021,0.007251,0.019517999,0.588630021,0.354517996,0.030083001
396,1,0.086817053,Normal_Movement,0.642838001,0.00764,0.020839,0.642838001,0.301741987,0.026941
397,1,0.139111024,Normal_Movement,0.704437971,0.007292,0.021241,0.704437971,0.244556993,0.022472
398,1,0.11925101,Normal_Movement,0.720790029,0.006686,0.019843999,0.720790029,0.231968999,0.020710999
399,1,0.048299509,Normal_Movement,0.708133996,0.009066,0.024222,0.708133996,0.234243006,0.024334
400,1,0.031630803,Normal_Movement,0.709969997,0.009078,0.024395,0.709969997,0.231849,0.024707999
401,1,0.025070494,Normal_Movement,0.707518995,0.009211,0.024583001,0.707518995,0.233112007,0.025575999
402,1,0.032341122,Normal_Movement,0.720350981,0.009548,0.024745001,0.720350981,0.219458997,0.025897
403,1,0.066566593,Normal_Movement,0.738578022,0.016128,0.029279999,0.738578022,0.18355,0.032464001
404,1,0.077732865,Normal_Movement,0.790799975,0.048678,0.041937001,0.790799975,0.085013002,0.033572
405,1,0.030203186,Normal_Movement,0.78509599,0.063187003,0.048053,0.78509599,0.069734998,0.033929002
406,1,0.093608811,Normal_Movement,0.784422994,0.067359999,0.049206,0.784422994,0.065705001,0.033305999
407,1,0.06459056,Normal_Movement,0.782118022,0.068873003,0.049929,0.782118022,0.065530002,0.033551
408,1,0.026462607,Normal_Movement,0.783738017,0.066161998,0.048383001,0.783738017,0.067924,0.033792999
409,1,0.028468273,Normal_Movement,0.761022985,0.070995003,0.055165999,0.761022985,0.074257001,0.038559999
410,1,0.02134616,Normal_Movement,0.74851501,0.071622998,0.057875,0.74851501,0.080260001,0.041726999
411,1,0.065453536,Normal_Movement,0.74121201,0.071584001,0.060100999,0.74121201,0.083690003,0.043414
412,1,0.063225096,Normal_Movement,0.737613976,0.072366998,0.061641999,0.737613976,0.084477998,0.043899
413,1,0.02943281,Normal_Movement,0.736496985,0.071469001,0.062075,0.736496985,0.085441001,0.044519
414,1,0.032022249,Normal_Movement,0.734116971,0.071216002,0.062807001,0.734116971,0.086661004,0.045198999
415,1,0.050019189,Normal_Movement,0.733717024,0.070646003,0.063467003,0.733717024,0.087087996,0.045081999
416,1,0.023969226,Normal_Movement,0.732438028,0.069903001,0.063959002,0.732438028,0.088120997,0.045579001
417,1,0.034460433,Normal_Movement,0.730755985,0.069990002,0.064189002,0.730755985,0.089225002,0.045839999
418,1,0.060202671,Normal_Movement,0.730493009,0.070092,0.063221999,0.730493009,0.090364002,0.045829002
419,1,0.112645556,Normal_Movement,0.732029974,0.068480998,0.061712001,0.732029974,0.091638997,0.046138
420,1,0.060315747,Normal_Movement,0.73456198,0.066558003,0.060035001,0.73456198,0.092095003,0.046751
421,1,0.05296702,Normal_Movement,0.73635602,0.066257,0.059447002,0.73635602,0.090956002,0.046983998
422,1,0.043582932,Normal_Movement,0.732073009,0.065829001,0.059703,0.732073009,0.093574002,0.04882
423,1,0.035959682,Normal_Movement,0.725934029,0.066982999,0.060846001,0.725934029,0.095449999,0.050787002
424,1,0.049531544,Normal_Movement,0.717365026,0.067983001,0.061762001,0.717365026,0.099453002,0.053436998
425,1,0.079171227,Normal_Movement,0.709393978,0.069147997,0.064029001,0.709393978,0.101756997,0.055672999
426,1,0.09163791,Normal_Movement,0.700968027,0.070175998,0.067097001,0.700968027,0.103459001,0.0583
427,1,0.052565428,Normal_Movement,0.69718802,0.069063999,0.066875003,0.69718802,0.107092001,0.059781
428,1,0.065794733,Normal_Movement,0.689595997,0.070918001,0.068641998,0.689595997,0.108727999,0.062116001
429,1,0.09673601,Normal_Movement,0.675997972,0.075387001,0.074566998,0.675997972,0.108182997,0.065865003
430,1,0.108632828,Normal_Movement,0.659474015,0.081384003,0.082433,0.659474015,0.106022999,0.070684001
431,1,0.014318794,Normal_Movement,0.650117993,0.085913002,0.087898001,0.650117993,0.102698997,0.073371999
432,1,0.034061458,Normal_Movement,0.642313004,0.091641001,0.091378003,0.642313004,0.099986002,0.074680999
433,1,0.021283927,Normal_Movement,0.646443009,0.093686998,0.090001002,0.646443009,0.096308999,0.073559001
434,1,0.098048123,Normal_Movement,0.65110302,0.096065998,0.086088002,0.65110302,0.094884999,0.071857996
435,1,0.035598307,Normal_Movement,0.669215977,0.095132001,0.079754002,0.669215977,0.091248997,0.064648002
436,1,0.049516448,Normal_Movement,0.696054995,0.083825,0.067368999,0.696054995,0.094185002,0.058566
437,1,0.039194761,Normal_Movement,0.715821028,0.077343002,0.058731999,0.715821028,0.094890997,0.053213
438,1,0.129859535,Normal_Movement,0.73666501,0.066388004,0.051924001,0.73666501,0.095380999,0.049642
439,1,0.102907855,Normal_Movement,0.754576027,0.061737001,0.048011001,0.754576027,0.089211002,0.046464998
440,1,0.068639177,Normal_Movement,0.761048973,0.066021003,0.047109999,0.761048973,0.081107996,0.044712
441,1,0.04718062,Normal_Movement,0.757920027,0.080349997,0.046753,0.757920027,0.070859,0.044117998
442,1,0.044147219,Normal_Movement,0.752089977,0.104204997,0.042357001,0.752089977,0.058851,0.042497002
443,1,0.046952126,Normal_Movement,0.739850998,0.140040994,0.035962,0.739850998,0.045333002,0.038812999
444,1,0.019517713,Normal_Movement,0.731827974,0.168200999,0.030889001,0.731827974,0.034554001,0.034529001
445,1,0.049880292,Normal_Movement,0.733137012,0.176735997,0.028271001,0.733137012,0.029902,0.031954002
446,1,0.037338397,Normal_Movement,0.731172025,0.185577005,0.026473001,0.731172025,0.026683001,0.030095
447,1,0.043899606,Normal_Movement,0.726684988,0.194530994,0.025688,0.726684988,0.024386,0.02871
448,1,0.034690738,Normal_Movement,0.725817025,0.198216006,0.025207,0.725817025,0.022906,0.027853001
449,1,0.053903715,Normal_Movement,0.708589017,0.217730001,0.025777999,0.708589017,0.021181,0.026722001
450,1,0.032099315,Normal_Movement,0.694208026,0.233596995,0.026381001,0.694208026,0.019923,0.02589
451,1,0.03637785,Normal_Movement,0.670937002,0.257809997,0.027088,0.670937002,0.019045999,0.025118999
452,1,0.093180607,Normal_Movement,0.662151992,0.267170995,0.027422,0.662151992,0.018374,0.024879999
453,1,0.057022225,Normal_Movement,0.669797003,0.259384006,0.027516,0.669797003,0.017957,0.025347
454,1,0.034862079,Normal_Movement,0.669643998,0.258616,0.027915001,0.669643998,0.017646,0.026179001
455,1,0.041999251,Normal_Movement,0.648515999,0.277850986,0.029692,0.648515999,0.017275,0.026667001
456,1,0.046176599,Normal_Movement,0.615001023,0.308602005,0.032481998,0.615001023,0.016867001,0.027047999
457,1,0.040251896,Normal_Movement,0.564418972,0.355697989,0.036378998,0.564418972,0.016331,0.027174
458,1,0.044123792,Normal_Movement,0.511126995,0.407288015,0.040197,0.511126995,0.01547,0.025917999
459,1,0.021120003,Inactive,0.472815007,0.472815007,0.043296002,0.448460013,0.013538,0.021891
460,1,0.022466376,Inactive,0.566036999,0.566036999,0.047148999,0.361048996,0.010474,0.015291
461,1,0.017478186,Inactive,0.578103006,0.578103006,0.047842,0.351651996,0.009128,0.013274
462,1,0.023734459,Inactive,0.57889998,0.57889998,0.048509002,0.35116899,0.008713,0.012709
463,1,0.025694751,Inactive,0.573966026,0.573966026,0.048904002,0.355948001,0.008599,0.012582
464,1,0.066079833,Inactive,0.542167008,0.542167008,0.050602,0.384828001,0.008911,0.013491
465,1,0.048390665,Inactive,0.533093989,0.533093989,0.051089998,0.392637998,0.009101,0.014077
466,1,0.029797343,Inactive,0.533375978,0.533375978,0.051362999,0.392212003,0.008955,0.014093
467,1,0.048953416,Inactive,0.533887029,0.533887029,0.051605999,0.39179799,0.008694,0.014015
468,1,0.053080976,Inactive,0.513601005,0.513601005,0.051667999,0.412055999,0.00837,0.014304
469,1,0.029429986,Inactive,0.486351013,0.486351013,0.049954001,0.440459013,0.008152,0.015084
470,1,0.167260636,Normal_Movement,0.526329994,0.397056013,0.04868,0.526329994,0.009848,0.018085999
471,1,0.088605231,Normal_Movement,0.594835997,0.328808993,0.046466,0.594835997,0.010592,0.019298
472,1,0.108154279,Normal_Movement,0.614060998,0.311278999,0.045857001,0.614060998,0.010252,0.018549999
473,1,0.25262805,Normal_Movement,0.722145021,0.214008003,0.037057001,0.722145021,0.01007,0.016721001
474,1,0.133451536,Normal_Movement,0.759760022,0.181652993,0.033252999,0.759760022,0.009187,0.016147999
475,1,0.223509057,Normal_Movement,0.776758015,0.161091998,0.033335999,0.776758015,0.010399,0.018415
476,1,0.078128699,Normal_Movement,0.787009001,0.144180998,0.034889001,0.787009001,0.011444,0.022476999
477,1,0.241753179,Normal_Movement,0.823253989,0.111769997,0.030897001,0.823253989,0.010878,0.0232
478,1,0.175928502,Normal_Movement,0.843114018,0.096631996,0.028016999,0.843114018,0.009829,0.022407999
479,1,0.113444089,Normal_Movement,0.848213971,0.090425998,0.026954001,0.848213971,0.010148,0.024258001
480,1,0.046227645,Normal_Movement,0.853756011,0.083129004,0.026071999,0.853756011,0.010857,0.026187001
481,1,0.090496918,Normal_Movement,0.866558015,0.070978001,0.023861,0.866558015,0.011618,0.026985001
482,1,0.077827178,Normal_Movement,0.876635015,0.062111001,0.021825001,0.876635015,0.012278,0.02715
483,1,0.061417392,Normal_Movement,0.886994004,0.053647999,0.019672999,0.886994004,0.012777,0.026907001
484,1,0.042309401,Normal_Movement,0.896466017,0.046057999,0.017777,0.896466017,0.01317,0.026529999
485,1,0.060884121,Normal_Movement,0.907692015,0.039104,0.015743,0.907692015,0.012741,0.02472
486,1,0.083944558,Normal_Movement,0.918573976,0.033190999,0.013674,0.918573976,0.011925,0.022637
487,1,0.24928335,Normal_Movement,0.931311011,0.024018001,0.011681,0.931311011,0.011836,0.021152999
488,1,0.112658124,Normal_Movement,0.940485001,0.016404999,0.009703,0.940485001,0.012349,0.021059001
489,1,0.07980005,Normal_Movement,0.944373012,0.011696,0.008265,0.944373012,0.014304,0.021361999
490,1,0.143995126,Normal_Movement,0.950020015,0.006521,0.006357,0.950020015,0.018410999,0.018692
491,1,0.132843713,Normal_Movement,0.960471988,0.003649,0.004785,0.960471988,0.017579,0.013516
492,1,0.106603602,Normal_Movement,0.963765979,0.003032,0.004542,0.963765979,0.017286001,0.011375
493,1,0.083279876,Normal_Movement,0.964142978,0.002778,0.00458,0.964142978,0.017938999,0.010561
494,1,0.164517266,Normal_Movement,0.960968971,0.002823,0.004904,0.960968971,0.020230999,0.011073
495,1,0.179884906,Normal_Movement,0.961947978,0.002665,0.004762,0.961947978,0.020098999,0.010525
496,1,0.040902903,Normal_Movement,0.960889995,0.002812,0.004942,0.960889995,0.020749999,0.010606
