sample_id,audio_class,confidence,sound_level,decision_method,baby_cry_probability,noise_probability,normal_probability
4638,Normal,1,0.00271,RMS Threshold,0,0,1
4639,Noise,0.772844,0.017681,AST Model,0.222214,0.772844,0.004942
4640,Normal,1,0.002876,RMS Threshold,0,0,1
4641,Baby_Cry,0.899051,0.09812,AST Model,0.899051,0.100142,0.000808
4642,Normal,1,0.000752,RMS Threshold,0,0,1
4643,Baby_Cry,0.968812,0.009191,AST Model,0.968812,0.027661,0.003527
4644,Normal,1,0.000743,RMS Threshold,0,0,1
4645,Noise,0.538968,0.119176,AST Model,0.457045,0.538968,0.003987
4646,Normal,1,0.007122,RMS Threshold,0,0,1
4647,Noise,0.994034,0.022444,AST Model,0.001429,0.994034,0.004537
4648,Noise,0.996741,0.026246,AST Model,0.001673,0.996741,0.001586
4649,Noise,0.531461,0.047508,AST Model,0.467582,0.531461,0.000956
4650,Noise,0.995206,0.036637,AST Model,0.003666,0.995206,0.001128
4651,Noise,0.823202,0.065939,AST Model,0.173489,0.823202,0.003309
4652,Normal,1,0.001366,RMS Threshold,0,0,1
4653,Noise,0.993106,0.092064,AST Model,0.006531,0.993106,0.000363
4654,Noise,0.548987,0.082304,AST Model,0.447551,0.548987,0.003462
4655,Normal,1,0.001967,RMS Threshold,0,0,1
4656,Normal,1,0.001361,RMS Threshold,0,0,1
4657,Normal,1,0.001966,RMS Threshold,0,0,1
4658,Noise,0.996568,0.023587,AST Model,0.002895,0.996568,0.000536
4659,Noise,0.99448,0.014154,AST Model,0.002012,0.99448,0.003508
4660,Normal,1,0.003259,RMS Threshold,0,0,1
4661,Baby_Cry,0.98392,0.119558,AST Model,0.98392,0.013679,0.002402
4662,Noise,0.992293,0.036553,AST Model,0.007281,0.992293,0.000426
4663,Noise,0.817066,0.065186,AST Model,0.159294,0.817066,0.02364
4664,Noise,0.994654,0.019005,AST Model,0.004821,0.994654,0.000525
4665,Noise,0.987161,0.017175,AST Model,0.00271,0.987161,0.01013
4666,Normal,1,0.00797,RMS Threshold,0,0,1
4667,Noise,0.998845,0.030178,AST Model,0.00085,0.998845,0.000305
4668,Noise,0.498945,0.029157,AST Model,0.456643,0.498945,0.044413
4669,Noise,0.960721,0.017315,AST Model,0.035457,0.960721,0.003822
4670,Normal,1,0.002614,RMS Threshold,0,0,1
4671,Normal,1,0.000941,RMS Threshold,0,0,1
4672,Normal,1,0.002118,RMS Threshold,0,0,1
4673,Normal,1,0.001943,RMS Threshold,0,0,1
4674,Normal,1,0.002856,RMS Threshold,0,0,1
4675,Normal,1,0.000635,RMS Threshold,0,0,1
4676,Noise,0.996491,0.02656,AST Model,0.002347,0.996491,0.001162
4677,Normal,1,0.006179,RMS Threshold,0,0,1
4678,Normal,1,0.001984,RMS Threshold,0,0,1
4679,Normal,1,0.000766,RMS Threshold,0,0,1
4680,Normal,1,0.001414,RMS Threshold,0,0,1
4681,Normal,1,0.001565,RMS Threshold,0,0,1
4682,Normal,1,0.003712,RMS Threshold,0,0,1
4683,Normal,1,0.000971,RMS Threshold,0,0,1
4684,Normal,1,0.008779,RMS Threshold,0,0,1
4685,Baby_Cry,0.999704,0.064028,AST Model,0.999704,0.000213,8.30E-05
4686,Noise,0.999528,0.035509,AST Model,0.000349,0.999528,0.000123
4687,Normal,1,0.004706,RMS Threshold,0,0,1
4688,Baby_Cry,0.660256,0.013266,AST Model,0.660256,0.339019,0.000724
4689,Baby_Cry,0.987773,0.081093,AST Model,0.987773,0.011651,0.000576
4690,Baby_Cry,0.998813,0.015618,AST Model,0.998813,0.001088,9.90E-05
4691,Baby_Cry,0.999147,0.016906,AST Model,0.999147,0.000762,9.10E-05
4692,Baby_Cry,0.998437,0.009618,AST Model,0.998437,0.00139,0.000173
4693,Baby_Cry,0.998244,0.012561,AST Model,0.998244,0.001673,8.20E-05
4694,Baby_Cry,0.999291,0.068293,AST Model,0.999291,0.000605,0.000104
4695,Baby_Cry,0.994853,0.017666,AST Model,0.994853,0.005054,9.30E-05
4696,Baby_Cry,0.999146,0.013753,AST Model,0.999146,0.000789,6.40E-05
4697,Noise,0.93307,0.011226,AST Model,0.065282,0.93307,0.001648
4698,Normal,1,0.001139,RMS Threshold,0,0,1
4699,Baby_Cry,0.994114,0.025529,AST Model,0.994114,0.005614,0.000272
4700,Baby_Cry,0.995707,0.031487,AST Model,0.995707,0.004053,0.000239
4701,Baby_Cry,0.998972,0.013264,AST Model,0.998972,0.000964,6.30E-05
4702,Baby_Cry,0.972961,0.016357,AST Model,0.972961,0.026592,0.000446
4703,Baby_Cry,0.999474,0.038693,AST Model,0.999474,0.000434,9.30E-05
4704,Normal,1,0.007765,RMS Threshold,0,0,1
4705,Normal,1,0.004288,RMS Threshold,0,0,1
4706,Baby_Cry,0.99847,0.056198,AST Model,0.99847,0.00141,0.00012
4707,Normal,1,0.005711,RMS Threshold,0,0,1
4708,Baby_Cry,0.987703,0.033843,AST Model,0.987703,0.012142,0.000154
4709,Normal,1,0.002244,RMS Threshold,0,0,1
4710,Baby_Cry,0.999717,0.031984,AST Model,0.999717,0.00019,9.30E-05
4711,Normal,1,0.008607,RMS Threshold,0,0,1
4712,Baby_Cry,0.999466,0.023556,AST Model,0.999466,0.00031,0.000225
4713,Normal,1,0.004212,RMS Threshold,0,0,1
4714,Baby_Cry,0.978583,0.011525,AST Model,0.978583,0.020836,0.000581
4715,Normal,1,0.007838,RMS Threshold,0,0,1
4716,Baby_Cry,0.973786,0.019621,AST Model,0.973786,0.025896,0.000318
4717,Baby_Cry,0.881626,0.011361,AST Model,0.881626,0.117374,0.001
4718,Baby_Cry,0.999321,0.046809,AST Model,0.999321,0.000602,7.80E-05
4719,Baby_Cry,0.997154,0.012162,AST Model,0.997154,0.002708,0.000138
4720,Baby_Cry,0.984175,0.023513,AST Model,0.984175,0.01554,0.000285
4721,Baby_Cry,0.975613,0.015246,AST Model,0.975613,0.024151,0.000237
4722,Baby_Cry,0.999123,0.020659,AST Model,0.999123,0.000795,8.20E-05
4723,Noise,0.64583,0.01031,AST Model,0.351063,0.64583,0.003108
4724,Normal,1,0.000717,RMS Threshold,0,0,1
4725,Noise,0.967293,0.010708,AST Model,0.031818,0.967293,0.000889
4726,Normal,1,0.00268,RMS Threshold,0,0,1
4727,Baby_Cry,0.991866,0.061945,AST Model,0.991866,0.007719,0.000415
4728,Baby_Cry,0.995348,0.020507,AST Model,0.995348,0.004356,0.000296
4729,Normal,1,0.008242,RMS Threshold,0,0,1
4730,Baby_Cry,0.990258,0.047874,AST Model,0.990258,0.009493,0.000249
4731,Baby_Cry,0.99772,0.030003,AST Model,0.99772,0.002167,0.000113
4732,Baby_Cry,0.99885,0.016353,AST Model,0.99885,0.001061,9.00E-05
4733,Baby_Cry,0.879413,0.019444,AST Model,0.879413,0.120053,0.000534
4734,Normal,1,0.002636,RMS Threshold,0,0,1
4735,Baby_Cry,0.999572,0.041578,AST Model,0.999572,0.000352,7.60E-05
4736,Baby_Cry,0.999472,0.047264,AST Model,0.999472,0.000459,6.90E-05
4737,Baby_Cry,0.999145,0.042462,AST Model,0.999145,0.000756,9.90E-05
4738,Normal,1,0.007809,RMS Threshold,0,0,1
4739,Baby_Cry,0.992566,0.020277,AST Model,0.992566,0.006894,0.00054
4740,Normal,1,0.007359,RMS Threshold,0,0,1
4741,Baby_Cry,0.981961,0.013111,AST Model,0.981961,0.017755,0.000284
4742,Normal,1,0.005198,RMS Threshold,0,0,1
4743,Baby_Cry,0.99925,0.019902,AST Model,0.99925,0.000649,0.0001
4744,Noise,0.914385,0.013437,AST Model,0.08483,0.914385,0.000786
4745,Baby_Cry,0.999387,0.060826,AST Model,0.999387,0.000513,0.0001
4746,Baby_Cry,0.998131,0.016924,AST Model,0.998131,0.001755,0.000114
4747,Baby_Cry,0.990212,0.018814,AST Model,0.990212,0.009559,0.000229
4748,Baby_Cry,0.998488,0.016602,AST Model,0.998488,0.001328,0.000184
4749,Normal,1,0.008733,RMS Threshold,0,0,1
4750,Normal,1,0.008839,RMS Threshold,0,0,1
4751,Baby_Cry,0.994651,0.036506,AST Model,0.994651,0.004853,0.000496
4752,Normal,1,0.000487,RMS Threshold,0,0,1
4753,Normal,1,0.005579,RMS Threshold,0,0,1
4754,Noise,0.972877,0.011353,AST Model,0.026557,0.972877,0.000566
4755,Baby_Cry,0.99883,0.045493,AST Model,0.99883,0.001038,0.000131
4756,Normal,1,0.007591,RMS Threshold,0,0,1
4757,Baby_Cry,0.99976,0.036907,AST Model,0.99976,0.000177,6.30E-05
4758,Baby_Cry,0.986279,0.019137,AST Model,0.986279,0.013428,0.000292
4759,Baby_Cry,0.994081,0.029625,AST Model,0.994081,0.005621,0.000298
4760,Baby_Cry,0.992082,0.04147,AST Model,0.992082,0.007682,0.000236
4761,Baby_Cry,0.918462,0.030138,AST Model,0.918462,0.081195,0.000343
4762,Normal,1,0.003344,RMS Threshold,0,0,1
4763,Baby_Cry,0.999527,0.051949,AST Model,0.999527,0.000409,6.40E-05
4764,Baby_Cry,0.999577,0.027685,AST Model,0.999577,0.000384,4.00E-05
4765,Baby_Cry,0.9996,0.034056,AST Model,0.9996,0.000264,0.000136
4766,Noise,0.997796,0.009732,AST Model,0.001838,0.997796,0.000367
4767,Normal,1,0.005485,RMS Threshold,0,0,1
4768,Normal,1,0.005413,RMS Threshold,0,0,1
4769,Baby_Cry,0.983443,0.011903,AST Model,0.983443,0.01616,0.000397
4770,Normal,1,0.007748,RMS Threshold,0,0,1
4771,Baby_Cry,0.997339,0.015762,AST Model,0.997339,0.002564,9.70E-05
4772,Baby_Cry,0.993427,0.016724,AST Model,0.993427,0.00635,0.000223
4773,Baby_Cry,0.999739,0.045776,AST Model,0.999739,0.000185,7.60E-05
4774,Baby_Cry,0.998978,0.011979,AST Model,0.998978,0.000902,0.00012
4775,Baby_Cry,0.997539,0.04171,AST Model,0.997539,0.002191,0.000269
4776,Baby_Cry,0.996516,0.013051,AST Model,0.996516,0.003274,0.000211
4777,Baby_Cry,0.99925,0.018949,AST Model,0.99925,0.00064,0.00011
4778,Noise,0.896508,0.010581,AST Model,0.101576,0.896508,0.001916
4779,Normal,1,0.001008,RMS Threshold,0,0,1
4780,Normal,1,0.00817,RMS Threshold,0,0,1
4781,Baby_Cry,0.993637,0.020303,AST Model,0.993637,0.005996,0.000368
4782,Baby_Cry,0.998186,0.040768,AST Model,0.998186,0.001156,0.000658
4783,Baby_Cry,0.998745,0.025058,AST Model,0.998745,0.001115,0.000139
4784,Baby_Cry,0.96044,0.010535,AST Model,0.96044,0.039337,0.000224
4785,Normal,1,0.004863,RMS Threshold,0,0,1
4786,Baby_Cry,0.996989,0.022956,AST Model,0.996989,0.002892,0.000119
4787,Baby_Cry,0.998884,0.040571,AST Model,0.998884,0.001009,0.000107
4788,Baby_Cry,0.991157,0.01509,AST Model,0.991157,0.008687,0.000156
4789,Normal,1,0.001918,RMS Threshold,0,0,1
4790,Baby_Cry,0.99939,0.037548,AST Model,0.99939,0.0005,0.00011
4791,Baby_Cry,0.99919,0.050548,AST Model,0.99919,0.000742,6.90E-05
4792,Baby_Cry,0.999405,0.044054,AST Model,0.999405,0.000449,0.000146
4793,Normal,1,0.007296,RMS Threshold,0,0,1
4794,Baby_Cry,0.999252,0.023086,AST Model,0.999252,0.000523,0.000225
4795,Noise,0.999034,0.01046,AST Model,0.000841,0.999034,0.000125
4796,Baby_Cry,0.997456,0.011454,AST Model,0.997456,0.002398,0.000146
4797,Baby_Cry,0.999729,0.031544,AST Model,0.999729,0.000211,6.00E-05
4798,Baby_Cry,0.985223,0.023735,AST Model,0.985223,0.014475,0.000303
4799,Baby_Cry,0.984932,0.023572,AST Model,0.984932,0.014535,0.000533
4800,Baby_Cry,0.982724,0.041568,AST Model,0.982724,0.017102,0.000175
4801,Baby_Cry,0.986452,0.02558,AST Model,0.986452,0.013444,0.000104
4802,Normal,1,0.006011,RMS Threshold,0,0,1
4803,Baby_Cry,0.998577,0.047437,AST Model,0.998577,0.001307,0.000116
4804,Baby_Cry,0.998666,0.025857,AST Model,0.998666,0.001279,5.50E-05
4805,Baby_Cry,0.999512,0.028952,AST Model,0.999512,0.000321,0.000167
4806,Normal,1,0.007342,RMS Threshold,0,0,1
4807,Baby_Cry,0.999025,0.019257,AST Model,0.999025,0.000756,0.000219
4808,Normal,1,0.005924,RMS Threshold,0,0,1
4809,Baby_Cry,0.995466,0.013331,AST Model,0.995466,0.004301,0.000233
4810,Normal,1,0.004794,RMS Threshold,0,0,1
4811,Baby_Cry,0.991937,0.015363,AST Model,0.991937,0.007937,0.000126
4812,Baby_Cry,0.953614,0.009584,AST Model,0.953614,0.04577,0.000615
4813,Baby_Cry,0.999608,0.03754,AST Model,0.999608,0.000306,8.70E-05
4814,Normal,1,0.005654,RMS Threshold,0,0,1
4815,Normal,1,0.005691,RMS Threshold,0,0,1
4816,Baby_Cry,0.998185,0.067188,AST Model,0.998185,0.001696,0.000119
4817,Normal,1,0.008429,RMS Threshold,0,0,1
4818,Baby_Cry,0.995725,0.032022,AST Model,0.995725,0.004105,0.00017
4819,Normal,1,0.001986,RMS Threshold,0,0,1
4820,Baby_Cry,0.999604,0.035815,AST Model,0.999604,0.000279,0.000117
4821,Noise,0.795054,0.012374,AST Model,0.201063,0.795054,0.003883
4822,Normal,1,0.00532,RMS Threshold,0,0,1
4823,Normal,1,0.006413,RMS Threshold,0,0,1
4824,Baby_Cry,0.996705,0.010266,AST Model,0.996705,0.003136,0.000158
4825,Normal,1,0.005466,RMS Threshold,0,0,1
4826,Baby_Cry,0.996694,0.020211,AST Model,0.996694,0.00321,9.60E-05
4827,Normal,1,0.005252,RMS Threshold,0,0,1
4828,Normal,1,0.008911,RMS Threshold,0,0,1
4829,Baby_Cry,0.999426,0.037278,AST Model,0.999426,0.000495,7.90E-05
4830,Baby_Cry,0.99948,0.031334,AST Model,0.99948,0.000401,0.000118
4831,Baby_Cry,0.99799,0.061472,AST Model,0.99799,0.001903,0.000107
4832,Baby_Cry,0.997981,0.009767,AST Model,0.997981,0.001893,0.000126
4833,Baby_Cry,0.999151,0.040361,AST Model,0.999151,0.000669,0.00018
4834,Baby_Cry,0.999129,0.040975,AST Model,0.999129,0.000789,8.20E-05
4835,Normal,1,0.000888,RMS Threshold,0,0,1
4836,Normal,1,0.007269,RMS Threshold,0,0,1
4837,Normal,1,0.004691,RMS Threshold,0,0,1
4838,Noise,0.975195,0.014094,AST Model,0.024366,0.975195,0.000439
4839,Normal,1,0.002937,RMS Threshold,0,0,1
4840,Normal,1,0.007318,RMS Threshold,0,0,1
4841,Baby_Cry,0.99679,0.017079,AST Model,0.99679,0.003084,0.000126
4842,Normal,1,0.008553,RMS Threshold,0,0,1
4843,Baby_Cry,0.954475,0.010309,AST Model,0.954475,0.045312,0.000213
4844,Baby_Cry,0.999304,0.02741,AST Model,0.999304,0.000591,0.000105
4845,Normal,1,0.007239,RMS Threshold,0,0,1
4846,Baby_Cry,0.998347,0.065607,AST Model,0.998347,0.001543,0.000111
4847,Baby_Cry,0.998635,0.011907,AST Model,0.998635,0.00131,5.50E-05
4848,Baby_Cry,0.99968,0.036557,AST Model,0.99968,0.000225,9.50E-05
4849,Baby_Cry,0.99857,0.040505,AST Model,0.99857,0.001291,0.000139
4850,Normal,1,0.00573,RMS Threshold,0,0,1
4851,Baby_Cry,0.985888,0.015943,AST Model,0.985888,0.013591,0.000522
4852,Noise,0.999079,0.012128,AST Model,0.000682,0.999079,0.000239
4853,Baby_Cry,0.988691,0.016644,AST Model,0.988691,0.010783,0.000526
4854,Baby_Cry,0.999075,0.036497,AST Model,0.999075,0.000875,5.00E-05
4855,Baby_Cry,0.992234,0.049864,AST Model,0.992234,0.007588,0.000178
4856,Baby_Cry,0.996913,0.031398,AST Model,0.996913,0.00283,0.000257
4857,Baby_Cry,0.996473,0.035129,AST Model,0.996473,0.003415,0.000112
4858,Baby_Cry,0.963211,0.015184,AST Model,0.963211,0.036379,0.00041
4859,Normal,1,0.001735,RMS Threshold,0,0,1
4860,Baby_Cry,0.99969,0.034357,AST Model,0.99969,0.000237,7.20E-05
4861,Baby_Cry,0.997245,0.014256,AST Model,0.997245,0.002647,0.000107
4862,Baby_Cry,0.999686,0.039818,AST Model,0.999686,0.000216,9.80E-05
4863,Normal,1,0.007616,RMS Threshold,0,0,1
4864,Baby_Cry,0.998611,0.032028,AST Model,0.998611,0.001147,0.000243
4865,Normal,1,0.006356,RMS Threshold,0,0,1
4866,Baby_Cry,0.996685,0.010707,AST Model,0.996685,0.003132,0.000183
4867,Normal,1,0.002449,RMS Threshold,0,0,1
4868,Baby_Cry,0.999549,0.018519,AST Model,0.999549,0.000397,5.40E-05
4869,Baby_Cry,0.93571,0.016573,AST Model,0.93571,0.063656,0.000634
4870,Baby_Cry,0.999624,0.064765,AST Model,0.999624,0.000317,5.80E-05
4871,Baby_Cry,0.991075,0.018003,AST Model,0.991075,0.00878,0.000144
4872,Baby_Cry,0.990571,0.022431,AST Model,0.990571,0.009234,0.000195
4873,Baby_Cry,0.997001,0.016289,AST Model,0.997001,0.002876,0.000123
4874,Normal,1,0.008312,RMS Threshold,0,0,1
4875,Baby_Cry,0.962104,0.009427,AST Model,0.962104,0.037427,0.000469
4876,Baby_Cry,0.999357,0.010751,AST Model,0.999357,0.000583,6.00E-05
4877,Noise,0.820789,0.009772,AST Model,0.176583,0.820789,0.002628
4878,Normal,1,0.000456,RMS Threshold,0,0,1
4879,Baby_Cry,0.997854,0.035567,AST Model,0.997854,0.001917,0.000228
4880,Baby_Cry,0.996488,0.027865,AST Model,0.996488,0.003312,0.000201
4881,Baby_Cry,0.998195,0.016042,AST Model,0.998195,0.001696,0.000109
4882,Baby_Cry,0.984009,0.009423,AST Model,0.984009,0.015715,0.000276
4883,Baby_Cry,0.999661,0.049645,AST Model,0.999661,0.000269,7.00E-05
4884,Baby_Cry,0.99783,0.018606,AST Model,0.99783,0.002007,0.000163
4885,Baby_Cry,0.997218,0.037009,AST Model,0.997218,0.002645,0.000137
4886,Baby_Cry,0.996609,0.013041,AST Model,0.996609,0.003229,0.000162
4887,Baby_Cry,0.999506,0.02639,AST Model,0.999506,0.000372,0.000122
4888,Normal,1,0.006671,RMS Threshold,0,0,1
4889,Normal,1,0.003579,RMS Threshold,0,0,1
4890,Normal,1,0.001647,RMS Threshold,0,0,1
4891,Normal,1,0.00768,RMS Threshold,0,0,1
4892,Normal,1,0.004382,RMS Threshold,0,0,1
4893,Noise,0.996967,0.009488,AST Model,0.002914,0.996967,0.000119
4894,Normal,1,0.006762,RMS Threshold,0,0,1
4895,Baby_Cry,0.979648,0.00934,AST Model,0.979648,0.020015,0.000337
4896,Noise,0.53502,0.020512,AST Model,0.461176,0.53502,0.003803
4897,Baby_Cry,0.99938,0.038872,AST Model,0.99938,0.000524,9.60E-05
4898,Baby_Cry,0.996601,0.03027,AST Model,0.996601,0.003301,9.90E-05
4899,Baby_Cry,0.998245,0.015344,AST Model,0.998245,0.001614,0.000141
4900,Baby_Cry,0.999346,0.043154,AST Model,0.999346,0.000576,7.80E-05
4901,Baby_Cry,0.99959,0.089247,AST Model,0.99959,0.000295,0.000114
4902,Baby_Cry,0.999069,0.012314,AST Model,0.999069,0.000874,5.60E-05
4903,Baby_Cry,0.999715,0.035753,AST Model,0.999715,0.000206,7.90E-05
4904,Noise,0.985901,0.010043,AST Model,0.013316,0.985901,0.000782
4905,Normal,1,0.00313,RMS Threshold,0,0,1
4906,Baby_Cry,0.635232,0.013058,AST Model,0.635232,0.363376,0.001392
4907,Normal,1,0.006639,RMS Threshold,0,0,1
4908,Baby_Cry,0.677369,0.01299,AST Model,0.677369,0.321866,0.000765
4909,Baby_Cry,0.988646,0.092155,AST Model,0.988646,0.010902,0.000452
4910,Baby_Cry,0.999056,0.01539,AST Model,0.999056,0.000832,0.000112
4911,Baby_Cry,0.998783,0.027744,AST Model,0.998783,0.001134,8.20E-05
4912,Baby_Cry,0.998353,0.012005,AST Model,0.998353,0.001554,9.30E-05
4913,Baby_Cry,0.981176,0.022715,AST Model,0.981176,0.018711,0.000114
4914,Baby_Cry,0.999646,0.080236,AST Model,0.999646,0.000255,9.90E-05
4915,Baby_Cry,0.991829,0.01459,AST Model,0.991829,0.008052,0.000119
4916,Baby_Cry,0.99939,0.023365,AST Model,0.99939,0.000534,7.60E-05
4917,Noise,0.980775,0.011509,AST Model,0.018405,0.980775,0.000821
4918,Normal,1,0.00343,RMS Threshold,0,0,1
4919,Baby_Cry,0.993799,0.022465,AST Model,0.993799,0.005798,0.000403
4920,Baby_Cry,0.995078,0.009152,AST Model,0.995078,0.004667,0.000255
4921,Baby_Cry,0.999573,0.015029,AST Model,0.999573,0.000347,8.00E-05
4922,Baby_Cry,0.986535,0.01305,AST Model,0.986535,0.013036,0.000429
4923,Baby_Cry,0.999348,0.050597,AST Model,0.999348,0.00053,0.000122
4924,Baby_Cry,0.998216,0.015035,AST Model,0.998216,0.001694,9.10E-05
4925,Baby_Cry,0.986532,0.019185,AST Model,0.986532,0.013285,0.000183
4926,Baby_Cry,0.996731,0.018186,AST Model,0.996731,0.003121,0.000148
4927,Normal,1,0.005951,RMS Threshold,0,0,1
4928,Baby_Cry,0.997985,0.018797,AST Model,0.997985,0.001916,9.80E-05
4929,Baby_Cry,0.999025,0.013641,AST Model,0.999025,0.000918,5.70E-05
4930,Noise,0.979678,0.010518,AST Model,0.018376,0.979678,0.001946
4931,Normal,1,0.002203,RMS Threshold,0,0,1
4932,Baby_Cry,0.999185,0.027819,AST Model,0.999185,0.000585,0.00023
4933,Baby_Cry,0.995494,0.023952,AST Model,0.995494,0.0042,0.000306
4934,Baby_Cry,0.998597,0.012675,AST Model,0.998597,0.001325,7.80E-05
4935,Baby_Cry,0.984987,0.016461,AST Model,0.984987,0.014723,0.00029
4936,Baby_Cry,0.99961,0.050522,AST Model,0.99961,0.000296,9.40E-05
4937,Baby_Cry,0.999241,0.018234,AST Model,0.999241,0.000663,9.60E-05
4938,Baby_Cry,0.991891,0.021019,AST Model,0.991891,0.007908,0.000201
4939,Baby_Cry,0.9987,0.01618,AST Model,0.9987,0.001179,0.000121
4940,Baby_Cry,0.99885,0.020448,AST Model,0.99885,0.000959,0.000191
4941,Baby_Cry,0.972078,0.011686,AST Model,0.972078,0.026216,0.001706
4942,Normal,1,0.000512,RMS Threshold,0,0,1
4943,Normal,1,0.006659,RMS Threshold,0,0,1
4944,Baby_Cry,0.996653,0.026685,AST Model,0.996653,0.003197,0.00015
4945,Baby_Cry,0.99864,0.028221,AST Model,0.99864,0.001151,0.000209
4946,Baby_Cry,0.999,0.035566,AST Model,0.999,0.000873,0.000127
4947,Baby_Cry,0.997225,0.018287,AST Model,0.997225,0.002672,0.000103
4948,Normal,1,0.005442,RMS Threshold,0,0,1
4949,Baby_Cry,0.998549,0.013176,AST Model,0.998549,0.001368,8.30E-05
4950,Baby_Cry,0.997677,0.029195,AST Model,0.997677,0.002201,0.000123
4951,Normal,1,0.004687,RMS Threshold,0,0,1
4952,Baby_Cry,0.992683,0.06831,AST Model,0.992683,0.007093,0.000224
4953,Baby_Cry,0.997858,0.010615,AST Model,0.997858,0.002042,0.0001
4954,Baby_Cry,0.999673,0.03893,AST Model,0.999673,0.000231,9.60E-05
4955,Baby_Cry,0.998806,0.048189,AST Model,0.998806,0.001101,9.30E-05
4956,Normal,1,0.000578,RMS Threshold,0,0,1
4957,Normal,1,0.005338,RMS Threshold,0,0,1
4958,Normal,1,0.005459,RMS Threshold,0,0,1
4959,Noise,0.99977,0.011831,AST Model,0.000121,0.99977,0.000109
4960,Normal,1,0.006851,RMS Threshold,0,0,1
4961,Normal,1,0.006736,RMS Threshold,0,0,1
4962,Baby_Cry,0.990839,0.016447,AST Model,0.990839,0.00902,0.000141
4963,Normal,1,0.007354,RMS Threshold,0,0,1
4964,Baby_Cry,0.998746,0.013145,AST Model,0.998746,0.001183,7.10E-05
4965,Baby_Cry,0.99955,0.036902,AST Model,0.99955,0.000382,6.80E-05
4966,Normal,1,0.008248,RMS Threshold,0,0,1
4967,Baby_Cry,0.996763,0.071069,AST Model,0.996763,0.003053,0.000183
4968,Baby_Cry,0.991498,0.010248,AST Model,0.991498,0.008179,0.000322
4969,Baby_Cry,0.999753,0.049515,AST Model,0.999753,0.000146,0.000101
4970,Baby_Cry,0.99835,0.03562,AST Model,0.99835,0.001401,0.000248
4971,Normal,1,0.000796,RMS Threshold,0,0,1
4972,Normal,1,0.007943,RMS Threshold,0,0,1
4973,Normal,1,0.005435,RMS Threshold,0,0,1
4974,Noise,0.991017,0.011425,AST Model,0.008703,0.991017,0.00028
4975,Normal,1,0.00538,RMS Threshold,0,0,1
4976,Normal,1,0.006737,RMS Threshold,0,0,1
4977,Baby_Cry,0.998644,0.018491,AST Model,0.998644,0.001261,9.50E-05
4978,Normal,1,0.008882,RMS Threshold,0,0,1
4979,Baby_Cry,0.996059,0.012566,AST Model,0.996059,0.003814,0.000127
4980,Baby_Cry,0.998896,0.030438,AST Model,0.998896,0.001011,9.40E-05
4981,Normal,1,0.007741,RMS Threshold,0,0,1
4982,Baby_Cry,0.998015,0.081485,AST Model,0.998015,0.001774,0.000211
4983,Baby_Cry,0.99444,0.036401,AST Model,0.99444,0.005084,0.000475
4984,Baby_Cry,0.999649,0.037585,AST Model,0.999649,0.000267,8.30E-05
4985,Baby_Cry,0.995023,0.044915,AST Model,0.995023,0.004852,0.000125
4986,Noise,0.997736,0.012231,AST Model,0.002037,0.997736,0.000227
4987,Noise,0.807011,0.009766,AST Model,0.192506,0.807011,0.000483
4988,Baby_Cry,0.996262,0.071526,AST Model,0.996262,0.003546,0.000193
4989,Normal,1,0.007248,RMS Threshold,0,0,1
4990,Normal,1,0.002897,RMS Threshold,0,0,1
4991,Noise,0.99966,0.010124,AST Model,4.90E-05,0.99966,0.00029
4992,Normal,1,0.008453,RMS Threshold,0,0,1
4993,Noise,0.999428,0.010425,AST Model,0.000205,0.999428,0.000367
4994,Normal,1,0.007804,RMS Threshold,0,0,1
4995,Normal,1,0.007374,RMS Threshold,0,0,1
4996,Noise,0.995315,0.01122,AST Model,0.000255,0.995315,0.00443
4997,Normal,1,0.003038,RMS Threshold,0,0,1
4998,Normal,1,0.008388,RMS Threshold,0,0,1
4999,Noise,0.999712,0.010558,AST Model,0.000262,0.999712,2.60E-05
5000,Normal,1,0.003533,RMS Threshold,0,0,1
5001,Normal,1,0.003979,RMS Threshold,0,0,1
5002,Normal,1,0.008027,RMS Threshold,0,0,1
5003,Normal,1,0.006907,RMS Threshold,0,0,1
5004,Normal,1,0.005526,RMS Threshold,0,0,1
5005,Normal,1,0.007312,RMS Threshold,0,0,1
5006,Normal,1,0.005631,RMS Threshold,0,0,1
