sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,filtered_baby_detected,filtered_behavior,filtered_audio,smoothed_baby_detected,smoothed_behavior,smoothed_audio,smoothed_cry_probability,inactive_streak,recent_sudden_count,risk_score,risk_label,risk_reason
3119,Empty Seat,0,1,0,1,0.717229,310,266,82460,1,0.01643558,Restless_Movement,0.9,Normal,0.997036,0.000516,0.002449,0.997036,0,Restless_Movement,Normal,0,Restless_Movement,Normal,0.000939,0,0,0,No_Baby,No baby detected by YOLO
3120,Empty Seat,0,1,0,1,0.693614,312,265,82680,0,0,Sudden_Movement,0.95,Normal,0.997036,0.000516,0.002449,0.997036,0,Unknown,Normal,0,Restless_Movement,Normal,0.0009208,0,0,0,No_Baby,No baby detected by YOLO
3121,Empty Seat,0,1,0,1,0.727603,304,271,82384,0,0,Sudden_Movement,0.95,Normal,0.997036,0.000516,0.002449,0.997036,0,Unknown,Normal,0,Restless_Movement,Normal,0.0009026,0,0,0,No_Baby,No baby detected by YOLO
3122,Empty Seat,0,1,0,1,0.701966,313,271,84823,0,0,Sudden_Movement,0.95,Normal,0.997036,0.000516,0.002449,0.997036,0,Unknown,Normal,0,Restless_Movement,Normal,0.0008844,0,0,0,No_Baby,No baby detected by YOLO
3123,Empty Seat,0,1,0,1,0.687083,307,264,81048,0,0,Sudden_Movement,0.95,Normal,0.958365,0.001367,0.040268,0.958365,0,Unknown,Normal,0,Restless_Movement,Normal,0.000922933,0,0,0,No_Baby,No baby detected by YOLO
3124,Empty Seat,0,1,0,1,0.728042,306,263,80478,0,0,Sudden_Movement,0.95,Normal,0.958365,0.001367,0.040268,0.958365,0,Unknown,Normal,0,Restless_Movement,Normal,0.00093,0,0,0,No_Baby,No baby detected by YOLO
3125,Empty Seat,0,1,0,1,0.747875,304,268,81472,0,0,Sudden_Movement,0.95,Normal,0.958365,0.001367,0.040268,0.958365,0,Unknown,Normal,0,Restless_Movement,Normal,0.000937067,0,0,0,No_Baby,No baby detected by YOLO
3126,Empty Seat,0,1,0,1,0.69746,307,262,80434,0,0,Sudden_Movement,0.95,Normal,0.958365,0.001367,0.040268,0.958365,0,Unknown,Normal,0,Restless_Movement,Normal,0.000944133,0,0,0,No_Baby,No baby detected by YOLO
3127,Empty Seat,0,1,0,1,0.699264,307,263,80741,0,0,Sudden_Movement,0.95,Normal,0.958365,0.001367,0.040268,0.958365,0,Unknown,Normal,0,Restless_Movement,Normal,0.0009512,0,0,0,No_Baby,No baby detected by YOLO
3128,Empty Seat,0,1,0,1,0.720192,308,266,81928,1,0.01565135,Sudden_Movement,0.95,Normal,0.999146,0.000281,0.000572,0.999146,0,Sudden_Movement,Normal,0,Restless_Movement,Normal,0.000885867,0,0,0,No_Baby,No baby detected by YOLO
3129,Empty Seat,0,1,0,1,0.715663,307,264,81048,0,0,Sudden_Movement,0.95,Normal,0.999146,0.000281,0.000572,0.999146,0,Unknown,Normal,0,Restless_Movement,Normal,0.000844733,0,0,0,No_Baby,No baby detected by YOLO
3130,Empty Seat,0,1,0,1,0.734603,309,267,82503,0,0,Sudden_Movement,0.95,Normal,0.999146,0.000281,0.000572,0.999146,0,Unknown,Normal,0,Restless_Movement,Normal,0.0008036,0,0,0,No_Baby,No baby detected by YOLO
3131,Empty Seat,0,1,0,1,0.731084,305,267,81435,1,0.02373328,Sudden_Movement,0.95,Normal,0.999146,0.000281,0.000572,0.999146,0,Sudden_Movement,Normal,0,Restless_Movement,Normal,0.000762467,0,0,0,No_Baby,No baby detected by YOLO
3132,Empty Seat,0,1,0,1,0.707101,305,267,81435,1,0.00915574,Sudden_Movement,0.95,Normal,0.992692,0.000835,0.006473,0.992692,0,Sudden_Movement,Normal,0,Sudden_Movement,Normal,0.000758267,0,0,0,No_Baby,No baby detected by YOLO
3133,Empty Seat,0,1,0,1,0.724926,309,273,84357,1,0.02507928,Sudden_Movement,0.95,Normal,0.992692,0.000835,0.006473,0.992692,0,Sudden_Movement,Normal,0,Sudden_Movement,Normal,0.000779533,0,0,0,No_Baby,No baby detected by YOLO
3134,Empty Seat,0,1,0,1,0.666188,308,269,82852,1,0.01837569,Sudden_Movement,0.95,Normal,0.992692,0.000835,0.006473,0.992692,0,Sudden_Movement,Normal,0,Sudden_Movement,Normal,0.0008008,0,0,0,No_Baby,No baby detected by YOLO
3135,Empty Seat,0,1,0,1,0.693785,307,266,81662,1,0.00803264,Sudden_Movement,0.95,Normal,0.992692,0.000835,0.006473,0.992692,0,Sudden_Movement,Normal,0,Sudden_Movement,Normal,0.000822067,0,0,0,No_Baby,No baby detected by YOLO
3136,Empty Seat,0,1,0,1,0.732642,309,267,82503,1,0.00975565,Sudden_Movement,0.95,Normal,0.992692,0.000835,0.006473,0.992692,0,Sudden_Movement,Normal,0,Sudden_Movement,Normal,0.000843333,0,0,0,No_Baby,No baby detected by YOLO
3137,Empty Seat,0,1,0,1,0.701551,308,264,81312,0,0,Sudden_Movement,0.95,Normal,0.999149,0.000274,0.000577,0.999149,0,Unknown,Normal,0,Sudden_Movement,Normal,0.0008272,0,0,0,No_Baby,No baby detected by YOLO
3138,Empty Seat,0,1,0,1,0.697675,308,266,81928,0,0,Sudden_Movement,0.95,Normal,0.999149,0.000274,0.000577,0.999149,0,Unknown,Normal,0,Sudden_Movement,Normal,0.000754333,0,0,0,No_Baby,No baby detected by YOLO
3139,Empty Seat,0,1,0,1,0.683847,308,258,79464,0,0,Sudden_Movement,0.95,Normal,0.999149,0.000274,0.000577,0.999149,0,Unknown,Normal,0,Sudden_Movement,Normal,0.000681467,0,0,0,No_Baby,No baby detected by YOLO
3140,Empty Seat,0,1,0,1,0.74912,307,267,81969,0,0,Sudden_Movement,0.95,Normal,0.999149,0.000274,0.000577,0.999149,0,Unknown,Normal,0,Sudden_Movement,Normal,0.0006086,0,0,0,No_Baby,No baby detected by YOLO
3141,Empty Seat,0,1,0,1,0.711879,309,263,81267,0,0,Sudden_Movement,0.95,Normal,0.999149,0.000274,0.000577,0.999149,0,Unknown,Normal,0,Sudden_Movement,Normal,0.000535733,0,0,0,No_Baby,No baby detected by YOLO
3142,Empty Seat,0,1,0,1,0.674835,308,263,81004,0,0,Sudden_Movement,0.95,Normal,0.823942,0.004568,0.171489,0.823942,0,Unknown,Normal,0,Sudden_Movement,Normal,0.000749133,0,0,0,No_Baby,No baby detected by YOLO
3143,Empty Seat,0,1,0,1,0.695844,311,265,82415,0,0,Sudden_Movement,0.95,Normal,0.823942,0.004568,0.171489,0.823942,0,Unknown,Normal,0,Sudden_Movement,Normal,0.001034933,0,0,0,No_Baby,No baby detected by YOLO
3144,"Baby,Empty Seat",1,1,1,1,0.713391,307,262,80434,0,0,Sudden_Movement,0.95,Normal,0.823942,0.004568,0.171489,0.823942,1,Unknown,Normal,0,Sudden_Movement,Normal,0.001320733,0,0,0,No_Baby,No baby detected by YOLO
3145,Empty Seat,0,1,0,1,0.712795,309,264,81576,0,0,Sudden_Movement,0.95,Normal,0.823942,0.004568,0.171489,0.823942,0,Unknown,Normal,0,Sudden_Movement,Normal,0.001606533,0,0,0,No_Baby,No baby detected by YOLO
3146,"Baby,Empty Seat",1,1,1,1,0.709618,313,266,83258,0,0,Sudden_Movement,0.95,Normal,0.823942,0.004568,0.171489,0.823942,1,Unknown,Normal,0,Sudden_Movement,Normal,0.001892333,0,0,0,No_Baby,No baby detected by YOLO
3147,Empty Seat,0,1,0,1,0.686681,314,268,84152,0,0,Sudden_Movement,0.95,Normal,0.998468,0.000357,0.001175,0.998468,0,Unknown,Normal,0,Sudden_Movement,Normal,0.001860467,0,0,0,No_Baby,No baby detected by YOLO
3148,Empty Seat,0,1,0,1,0.714935,305,269,82045,0,0,Sudden_Movement,0.95,Normal,0.998468,0.000357,0.001175,0.998468,0,Unknown,Normal,0,Sudden_Movement,Normal,0.0018286,0,0,0,No_Baby,No baby detected by YOLO
3149,Baby,1,0,1,0,0.890149,318,404,128472,0,0,Sudden_Movement,0.95,Normal,0.998468,0.000357,0.001175,0.998468,1,Unknown,Normal,0,Sudden_Movement,Normal,0.001796733,0,0,0,No_Baby,No baby detected by YOLO
3150,,0,0,0,0,0,0,0,0,1,0.0400757,Sudden_Movement,0.95,Normal,0.998468,0.000357,0.001175,0.998468,0,Sudden_Movement,Normal,0,Sudden_Movement,Normal,0.001764867,0,0,0,No_Baby,No baby detected by YOLO
3151,,0,0,0,0,0,0,0,0,0,0,Sudden_Movement,0.95,Normal,0.998468,0.000357,0.001175,0.998468,0,Unknown,Normal,0,Sudden_Movement,Normal,0.001733,0,0,0,No_Baby,No baby detected by YOLO
3152,Empty Seat,0,1,0,1,0.724912,301,270,81270,1,0.04773608,Sudden_Movement,0.95,Noise,0.773017,0.004293,0.773017,0.222689,0,Sudden_Movement,Noise,0,Sudden_Movement,Normal,0.002000933,0,0,0,No_Baby,No baby detected by YOLO
3153,Empty Seat,0,1,0,1,0.662994,305,266,81130,1,0.01307595,Sudden_Movement,0.95,Noise,0.773017,0.004293,0.773017,0.222689,0,Sudden_Movement,Noise,0,Sudden_Movement,Normal,0.002268867,0,0,0,No_Baby,No baby detected by YOLO
3154,Empty Seat,0,1,0,1,0.68267,318,269,85542,0,0,Sudden_Movement,0.95,Noise,0.773017,0.004293,0.773017,0.222689,0,Unknown,Noise,0,Sudden_Movement,Normal,0.0025368,0,0,0,No_Baby,No baby detected by YOLO
3155,Empty Seat,0,1,0,1,0.716949,309,267,82503,0,0,Sudden_Movement,0.95,Noise,0.773017,0.004293,0.773017,0.222689,0,Unknown,Noise,0,Sudden_Movement,Normal,0.002804733,0,0,0,No_Baby,No baby detected by YOLO
3156,Empty Seat,0,1,0,1,0.691004,314,268,84152,0,0,Sudden_Movement,0.95,Noise,0.900143,0.003712,0.900143,0.096145,0,Unknown,Noise,0,Sudden_Movement,Normal,0.003033933,0,0,0,No_Baby,No baby detected by YOLO
