sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,distress_detected,distress_status
4217,Baby,1,0,2,0,0.759978,202,222,44844,1,0.00234299,Low_Movement,0.9,Noise,0.927094,0.013702,0.927094,0.059204,0,Low Movement Condition
4218,Baby,1,0,3,0,0.761085,127,193,24511,1,0.0013136,Low_Movement,0.9,Noise,0.927094,0.013702,0.927094,0.059204,0,Low Movement Condition
4219,Baby,1,0,3,0,0.829967,128,185,23680,1,0.00363827,Low_Movement,0.9,Noise,0.927094,0.013702,0.927094,0.059204,0,Low Movement Condition
4220,Baby,1,0,3,0,0.860003,191,226,43166,1,0.00579994,Low_Movement,0.9,Noise,0.821486,0.008506,0.821486,0.170008,0,Low Movement Condition
4221,Baby,1,0,2,0,0.839151,186,214,39804,1,0.01077065,Low_Movement,0.9,Noise,0.821486,0.008506,0.821486,0.170008,0,Low Movement Condition
4222,Baby,1,0,2,0,0.820187,183,209,38247,1,0.00435695,Low_Movement,0.9,Noise,0.821486,0.008506,0.821486,0.170008,0,Low Movement Condition
4223,Baby,1,0,1,0,0.817389,202,232,46864,1,0.00783264,Normal_Movement,0.793122,Noise,0.821486,0.008506,0.821486,0.170008,0,Normal Condition
4224,Baby,1,0,3,0,0.843563,134,173,23182,1,0.01158378,Normal_Movement,0.793262,Noise,0.821486,0.008506,0.821486,0.170008,0,Normal Condition
4225,Baby,1,0,2,0,0.822998,129,174,22446,1,0.00232279,Normal_Movement,0.793308,Noise,0.967872,0.003527,0.967872,0.028602,0,Normal Condition
4226,None,0,0,0,0,0,0,0,0,1,0.46680857,Sudden_Movement,0.95,Noise,0.967872,0.003527,0.967872,0.028602,0,No Baby Detected
4227,Baby,1,0,2,0,0.829949,218,234,51012,1,0.08317332,Sudden_Movement,0.95,Noise,0.967872,0.003527,0.967872,0.028602,0,Sudden Movement
4228,Baby,1,0,2,0,0.819364,208,231,48048,1,0.04654802,Sudden_Movement,0.95,Noise,0.967872,0.003527,0.967872,0.028602,0,Sudden Movement
4229,Baby,1,0,2,0,0.860773,229,232,53128,1,0.01911431,Sudden_Movement,0.95,Noise,0.889545,0.012138,0.889545,0.098317,0,Sudden Movement
4230,Baby,1,0,2,0,0.742739,220,242,53240,1,0.00683478,Sudden_Movement,0.95,Noise,0.889545,0.012138,0.889545,0.098317,0,Sudden Movement
4231,Baby,1,0,1,0,0.791061,125,179,22375,1,0.19309449,Sudden_Movement,0.95,Noise,0.889545,0.012138,0.889545,0.098317,0,Sudden Movement
4232,Baby,1,0,2,0,0.825617,224,243,54432,1,0.02680076,Sudden_Movement,0.95,Noise,0.889545,0.012138,0.889545,0.098317,0,Sudden Movement
4233,Baby,1,0,2,0,0.692995,216,240,51840,1,0.00941847,Sudden_Movement,0.95,Noise,0.889545,0.012138,0.889545,0.098317,0,Sudden Movement
4234,Baby,1,0,2,0,0.767662,212,242,51304,1,0.01197961,Sudden_Movement,0.95,Noise,0.926117,0.007066,0.926117,0.066817,0,Sudden Movement
4235,Baby,1,0,2,0,0.841379,214,233,49862,1,0.00381798,Sudden_Movement,0.95,Noise,0.926117,0.007066,0.926117,0.066817,0,Sudden Movement
4236,Baby,1,0,2,0,0.760738,205,214,43870,1,0.01079829,Sudden_Movement,0.95,Noise,0.926117,0.007066,0.926117,0.066817,0,Sudden Movement
4237,Baby,1,0,2,0,0.842896,139,176,24464,1,0.00336332,Sudden_Movement,0.95,Noise,0.926117,0.007066,0.926117,0.066817,0,Sudden Movement
4238,Baby,1,0,2,0,0.773879,132,175,23100,1,0.01168747,Sudden_Movement,0.95,Noise,0.926117,0.007066,0.926117,0.066817,0,Sudden Movement
4239,Baby,1,0,2,0,0.773182,210,197,41370,1,0.00659181,Sudden_Movement,0.95,Noise,0.98777,0.009744,0.98777,0.002486,0,Sudden Movement
4240,Baby,1,0,2,0,0.83051,231,228,52668,1,0.00741644,Sudden_Movement,0.95,Noise,0.98777,0.009744,0.98777,0.002486,0,Sudden Movement
4241,Baby,1,0,2,0,0.827448,224,227,50848,1,0.0079489,Normal_Movement,0.79697,Noise,0.98777,0.009744,0.98777,0.002486,0,Normal Condition
4242,Baby,1,0,2,0,0.857933,223,223,49729,1,0.00276733,Normal_Movement,0.796365,Noise,0.98777,0.009744,0.98777,0.002486,0,Normal Condition
4243,Baby,1,0,2,0,0.819446,130,175,22750,1,0.01303372,Normal_Movement,0.796025,Noise,0.98777,0.009744,0.98777,0.002486,0,Normal Condition
4244,Baby,1,0,2,0,0.830001,134,186,24924,1,0.01108198,Normal_Movement,0.795683,Noise,0.992081,0.004917,0.992081,0.003002,0,Normal Condition
4245,Baby,1,0,1,0,0.843508,145,197,28565,1,0.03237898,Sudden_Movement,0.95,Noise,0.992081,0.004917,0.992081,0.003002,0,Sudden Movement
4246,Baby,1,0,2,0,0.786827,133,174,23142,1,0.01827057,Sudden_Movement,0.95,Noise,0.992081,0.004917,0.992081,0.003002,0,Sudden Movement
4247,Baby,1,0,2,0,0.824664,145,189,27405,1,0.00597336,Sudden_Movement,0.95,Noise,0.992081,0.004917,0.992081,0.003002,0,Sudden Movement
4248,Baby,1,0,1,0,0.793519,145,190,27550,1,0.00441498,Sudden_Movement,0.95,Noise,0.992081,0.004917,0.992081,0.003002,0,Sudden Movement
4249,Baby,1,0,1,0,0.802749,128,186,23808,1,0.00238859,Sudden_Movement,0.95,Noise,0.978174,0.010263,0.978174,0.011564,0,Sudden Movement
4250,Baby,1,0,1,0,0.791202,130,187,24310,1,0.00074304,Sudden_Movement,0.95,Noise,0.978174,0.010263,0.978174,0.011564,0,Sudden Movement
4251,Baby,1,0,1,0,0.797309,133,193,25669,1,0.00297014,Sudden_Movement,0.95,Noise,0.978174,0.010263,0.978174,0.011564,0,Sudden Movement
4252,Baby,1,0,1,0,0.805171,137,179,24523,1,0.01189085,Sudden_Movement,0.95,Noise,0.978174,0.010263,0.978174,0.011564,0,Sudden Movement
4253,Baby,1,0,2,0,0.804679,133,187,24871,1,0.00855165,Sudden_Movement,0.95,Noise,0.978174,0.010263,0.978174,0.011564,0,Sudden Movement
4254,Baby,1,0,1,0,0.826779,134,184,24656,1,0.00233374,Sudden_Movement,0.95,Noise,0.992359,0.002754,0.992359,0.004887,0,Sudden Movement
4255,Baby,1,0,2,0,0.839169,134,184,24656,1,0.00102645,Sudden_Movement,0.95,Noise,0.992359,0.002754,0.992359,0.004887,0,Sudden Movement
4256,Baby,1,0,2,0,0.751211,142,186,26412,1,0.00756413,Low_Movement,0.9,Noise,0.992359,0.002754,0.992359,0.004887,0,Low Movement Condition
4257,Baby,1,0,2,0,0.826254,142,194,27548,1,0.00662904,Low_Movement,0.9,Noise,0.992359,0.002754,0.992359,0.004887,0,Low Movement Condition
4258,Baby,1,0,2,0,0.806077,142,194,27548,1,0.01296214,Low_Movement,0.9,Noise,0.962372,0.005389,0.962372,0.032239,0,Low Movement Condition
4259,Baby,1,0,1,0,0.808851,149,199,29651,1,0.00328055,Low_Movement,0.9,Noise,0.962372,0.005389,0.962372,0.032239,0,Low Movement Condition
4260,Baby,1,0,1,0,0.76295,194,177,34338,1,0.09894216,Sudden_Movement,0.95,Noise,0.962372,0.005389,0.962372,0.032239,0,Sudden Movement
4261,"Baby,Empty Seat",1,1,1,1,0.803531,156,207,32292,1,0.01697661,Sudden_Movement,0.95,Noise,0.962372,0.005389,0.962372,0.032239,0,Sudden Movement
4262,"Baby,Empty Seat",1,1,1,1,0.776096,198,231,45738,1,0.01233983,Sudden_Movement,0.95,Noise,0.962372,0.005389,0.962372,0.032239,0,Sudden Movement
4263,Baby,1,0,1,0,0.829678,163,207,33741,1,0.08637232,Sudden_Movement,0.95,Noise,0.876845,0.005115,0.876845,0.11804,0,Sudden Movement
4264,Baby,1,0,1,0,0.795949,133,188,25004,1,0.0109742,Sudden_Movement,0.95,Noise,0.876845,0.005115,0.876845,0.11804,0,Sudden Movement
4265,Baby,1,0,1,0,0.759808,134,179,23986,1,0.01052199,Sudden_Movement,0.95,Noise,0.876845,0.005115,0.876845,0.11804,0,Sudden Movement
4266,Baby,1,0,1,0,0.787447,131,174,22794,1,0.00479463,Sudden_Movement,0.95,Noise,0.876845,0.005115,0.876845,0.11804,0,Sudden Movement
4267,Baby,1,0,1,0,0.797805,135,181,24435,1,0.01853084,Sudden_Movement,0.95,Noise,0.876845,0.005115,0.876845,0.11804,0,Sudden Movement
4268,Baby,1,0,1,0,0.808061,131,182,23842,1,0.00296657,Sudden_Movement,0.95,Noise,0.987944,0.007028,0.987944,0.005028,0,Sudden Movement
4269,Baby,1,0,1,0,0.800004,131,190,24890,1,0.00404343,Sudden_Movement,0.95,Noise,0.987944,0.007028,0.987944,0.005028,0,Sudden Movement
4270,Baby,1,0,1,0,0.77055,131,186,24366,1,0.00995065,Sudden_Movement,0.95,Noise,0.987944,0.007028,0.987944,0.005028,0,Sudden Movement
4271,Baby,1,0,1,0,0.773247,134,190,25460,1,0.00262964,Sudden_Movement,0.95,Noise,0.987944,0.007028,0.987944,0.005028,0,Sudden Movement
4272,Baby,1,0,1,0,0.796766,137,195,26715,1,0.00342683,Sudden_Movement,0.95,Noise,0.969039,0.006226,0.969039,0.024735,0,Sudden Movement
4273,Baby,1,0,1,0,0.813951,133,187,24871,1,0.0031047,Sudden_Movement,0.95,Noise,0.969039,0.006226,0.969039,0.024735,0,Sudden Movement
4274,Baby,1,0,1,0,0.785034,135,174,23490,1,0.00513139,Sudden_Movement,0.95,Noise,0.969039,0.006226,0.969039,0.024735,0,Sudden Movement
4275,Baby,1,0,1,0,0.794883,155,196,30380,1,0.02045646,Sudden_Movement,0.95,Noise,0.969039,0.006226,0.969039,0.024735,0,Sudden Movement
4276,Baby,1,0,1,0,0.806708,146,200,29200,1,0.00634274,Normal_Movement,0.794661,Noise,0.969039,0.006226,0.969039,0.024735,0,Normal Condition
4277,Baby,1,0,1,0,0.816192,143,199,28457,1,0.00646622,Normal_Movement,0.794447,Noise,0.969039,0.006226,0.969039,0.024735,0,Normal Condition
4278,Baby,1,0,1,0,0.724801,136,193,26248,1,0.0032467,Sudden_Movement,0.95,Noise,0.987093,0.003268,0.987093,0.009639,0,Sudden Movement
4279,Baby,1,0,1,0,0.758717,129,177,22833,1,0.04943775,Sudden_Movement,0.95,Noise,0.987093,0.003268,0.987093,0.009639,0,Sudden Movement
4280,Baby,1,0,1,0,0.796764,137,180,24660,1,0.00935479,Sudden_Movement,0.95,Noise,0.987093,0.003268,0.987093,0.009639,0,Sudden Movement
4281,Baby,1,0,1,0,0.780597,146,178,25988,1,0.05392267,Sudden_Movement,0.95,Noise,0.987093,0.003268,0.987093,0.009639,0,Sudden Movement
4282,Baby,1,0,1,0,0.815746,148,204,30192,1,0.00484479,Sudden_Movement,0.95,Cry,0.666193,0.666193,0.322674,0.011134,1,High Distress
4283,Baby,1,0,1,0,0.841516,157,218,34226,1,0.05258078,Sudden_Movement,0.95,Cry,0.666193,0.666193,0.322674,0.011134,1,High Distress
4284,Baby,1,0,1,0,0.793172,145,202,29290,1,0.02539462,Sudden_Movement,0.95,Cry,0.666193,0.666193,0.322674,0.011134,1,High Distress
4285,Baby,1,0,1,0,0.795057,146,191,27886,1,0.0035897,Sudden_Movement,0.95,Cry,0.666193,0.666193,0.322674,0.011134,1,High Distress
4286,Baby,1,0,1,0,0.809376,142,184,26128,1,0.10491743,Sudden_Movement,0.95,Cry,0.666193,0.666193,0.322674,0.011134,1,High Distress
4287,Baby,1,0,1,0,0.792834,145,179,25955,1,0.01439061,Sudden_Movement,0.95,Noise,0.987221,0.001344,0.987221,0.011435,0,Sudden Movement
4288,Baby,1,0,1,0,0.745589,146,184,26864,1,0.0602589,Sudden_Movement,0.95,Noise,0.987221,0.001344,0.987221,0.011435,0,Sudden Movement
4289,Baby,1,0,1,0,0.828762,148,194,28712,1,0.02000956,Sudden_Movement,0.95,Noise,0.987221,0.001344,0.987221,0.011435,0,Sudden Movement
4290,Baby,1,0,1,0,0.805439,149,190,28310,1,0.0110813,Sudden_Movement,0.95,Noise,0.987221,0.001344,0.987221,0.011435,0,Sudden Movement
4291,Baby,1,0,1,0,0.783275,141,194,27354,1,0.03337626,Sudden_Movement,0.95,Noise,0.987221,0.001344,0.987221,0.011435,0,Sudden Movement
4292,Baby,1,0,1,0,0.818105,143,192,27456,1,0.00503939,Sudden_Movement,0.95,Noise,0.991128,0.004022,0.991128,0.004851,0,Sudden Movement
4293,Baby,1,0,1,0,0.829776,147,193,28371,1,0.00392607,Sudden_Movement,0.95,Noise,0.991128,0.004022,0.991128,0.004851,0,Sudden Movement
4294,Baby,1,0,1,0,0.833922,138,191,26358,1,0.00357483,Sudden_Movement,0.95,Noise,0.991128,0.004022,0.991128,0.004851,0,Sudden Movement
4295,Baby,1,0,1,0,0.758522,147,193,28371,1,0.00255287,Sudden_Movement,0.95,Noise,0.991128,0.004022,0.991128,0.004851,0,Sudden Movement
4296,Baby,1,0,1,0,0.830003,136,189,25704,1,0.00393216,Sudden_Movement,0.95,Noise,0.986388,0.001997,0.986388,0.011615,0,Sudden Movement
4297,Baby,1,0,1,0,0.809541,168,231,38808,1,0.00803879,Sudden_Movement,0.95,Noise,0.986388,0.001997,0.986388,0.011615,0,Sudden Movement
4298,Baby,1,0,1,0,0.791412,146,186,27156,1,0.0034825,Sudden_Movement,0.95,Noise,0.986388,0.001997,0.986388,0.011615,0,Sudden Movement
4299,Baby,1,0,1,0,0.80561,141,198,27918,1,0.00225875,Normal_Movement,0.794392,Noise,0.986388,0.001997,0.986388,0.011615,0,Normal Condition
4300,Baby,1,0,1,0,0.788764,150,188,28200,1,0.008578,Low_Movement,0.9,Noise,0.986388,0.001997,0.986388,0.011615,0,Low Movement Condition
4301,Baby,1,0,1,0,0.777818,152,194,29488,1,0.00099427,Low_Movement,0.9,Noise,0.995536,0.001875,0.995536,0.00259,0,Low Movement Condition
4302,Baby,1,0,1,0,0.802881,143,182,26026,1,0.00880108,Low_Movement,0.9,Noise,0.995536,0.001875,0.995536,0.00259,0,Low Movement Condition
4303,Baby,1,0,1,0,0.784996,147,187,27489,1,0.00475952,Low_Movement,0.9,Noise,0.995536,0.001875,0.995536,0.00259,0,Low Movement Condition
4304,Baby,1,0,1,0,0.836005,146,202,29492,1,0.0102002,Normal_Movement,0.793678,Noise,0.995536,0.001875,0.995536,0.00259,0,Normal Condition
4305,Baby,1,0,1,0,0.81085,148,195,28860,1,0.00840968,Normal_Movement,0.793519,Noise,0.995536,0.001875,0.995536,0.00259,0,Normal Condition
4306,Baby,1,0,1,0,0.798311,142,191,27122,1,0.0063297,Normal_Movement,0.793283,Noise,0.995472,0.002719,0.995472,0.001809,0,Normal Condition
4307,Baby,1,0,1,0,0.798392,136,193,26248,1,0.00500445,Normal_Movement,0.793377,Noise,0.995472,0.002719,0.995472,0.001809,0,Normal Condition
4308,Baby,1,0,1,0,0.830084,135,191,25785,1,0.00437106,Normal_Movement,0.793351,Noise,0.995472,0.002719,0.995472,0.001809,0,Normal Condition
4309,Baby,1,0,1,0,0.794363,137,179,24523,1,0.0028166,Normal_Movement,0.793402,Noise,0.995472,0.002719,0.995472,0.001809,0,Normal Condition
4310,Baby,1,0,1,0,0.801374,134,185,24790,1,0.00067482,Normal_Movement,0.793434,Noise,0.965011,0.002152,0.965011,0.032838,0,Normal Condition
4311,Baby,1,0,1,0,0.754419,126,179,22554,1,0.00460406,Low_Movement,0.9,Noise,0.965011,0.002152,0.965011,0.032838,0,Low Movement Condition
4312,Baby,1,0,1,0,0.803004,129,178,22962,1,0.00480532,Low_Movement,0.9,Noise,0.965011,0.002152,0.965011,0.032838,0,Low Movement Condition
4313,Baby,1,0,1,0,0.779222,137,185,25345,1,0.00333567,Low_Movement,0.9,Noise,0.965011,0.002152,0.965011,0.032838,0,Low Movement Condition
4314,Baby,1,0,1,0,0.823736,135,187,25245,1,0.00153134,Low_Movement,0.9,Noise,0.965011,0.002152,0.965011,0.032838,0,Low Movement Condition
4315,Baby,1,0,1,0,0.815182,131,190,24890,1,0.00309613,Low_Movement,0.9,Noise,0.878056,0.00772,0.878056,0.114224,0,Low Movement Condition
4316,Baby,1,0,1,0,0.82761,137,184,25208,1,0.00301232,Low_Movement,0.9,Noise,0.878056,0.00772,0.878056,0.114224,0,Low Movement Condition
4317,Baby,1,0,1,0,0.784449,160,192,30720,1,0.00927454,Low_Movement,0.9,Noise,0.878056,0.00772,0.878056,0.114224,0,Low Movement Condition
4318,Baby,1,0,1,0,0.818084,151,190,28690,1,0.00565564,Low_Movement,0.9,Noise,0.878056,0.00772,0.878056,0.114224,0,Low Movement Condition
4319,Baby,1,0,1,0,0.790416,153,196,29988,1,0.00485706,Low_Movement,0.9,Noise,0.878056,0.00772,0.878056,0.114224,0,Low Movement Condition
4320,Baby,1,0,1,0,0.797675,150,190,28500,1,0.00768501,Low_Movement,0.9,Noise,0.964021,0.004373,0.964021,0.031605,0,Low Movement Condition
4321,Baby,1,0,1,0,0.787841,144,208,29952,1,0.00209537,Low_Movement,0.9,Noise,0.964021,0.004373,0.964021,0.031605,0,Low Movement Condition
4322,Baby,1,0,1,0,0.801174,145,203,29435,1,0.01040067,Low_Movement,0.9,Noise,0.964021,0.004373,0.964021,0.031605,0,Low Movement Condition
4323,Baby,1,0,1,0,0.796417,144,200,28800,1,0.00676206,Low_Movement,0.9,Noise,0.964021,0.004373,0.964021,0.031605,0,Low Movement Condition
4324,Baby,1,0,1,0,0.803489,141,206,29046,1,0.00312337,Low_Movement,0.9,Noise,0.964021,0.004373,0.964021,0.031605,0,Low Movement Condition
4325,Baby,1,0,1,0,0.840246,143,195,27885,1,0.00291757,Low_Movement,0.9,Noise,0.961039,0.005249,0.961039,0.033711,0,Low Movement Condition
4326,Baby,1,0,1,0,0.780152,147,194,28518,1,0.00120264,Low_Movement,0.9,Noise,0.961039,0.005249,0.961039,0.033711,0,Low Movement Condition
4327,Baby,1,0,1,0,0.799462,150,195,29250,1,0.00269965,Low_Movement,0.9,Noise,0.961039,0.005249,0.961039,0.033711,0,Low Movement Condition
4328,Baby,1,0,1,0,0.82099,151,195,29445,1,0.00269777,Low_Movement,0.9,Noise,0.961039,0.005249,0.961039,0.033711,0,Low Movement Condition
4329,Baby,1,0,1,0,0.771462,143,197,28171,1,0.00245345,Low_Movement,0.9,Noise,0.961039,0.005249,0.961039,0.033711,0,Low Movement Condition
4330,Baby,1,0,1,0,0.804623,132,185,24420,1,0.00806023,Low_Movement,0.9,Noise,0.940025,0.005735,0.940025,0.05424,0,Low Movement Condition
4331,Baby,1,0,1,0,0.793385,134,188,25192,1,0.00769935,Low_Movement,0.9,Noise,0.940025,0.005735,0.940025,0.05424,0,Low Movement Condition
4332,Baby,1,0,1,0,0.818924,133,182,24206,1,0.00386879,Low_Movement,0.9,Noise,0.940025,0.005735,0.940025,0.05424,0,Low Movement Condition
4333,Baby,1,0,1,0,0.791909,129,176,22704,1,0.00227445,Low_Movement,0.9,Noise,0.940025,0.005735,0.940025,0.05424,0,Low Movement Condition
4334,Baby,1,0,1,0,0.795794,128,181,23168,1,0.00271423,Low_Movement,0.9,Noise,0.940025,0.005735,0.940025,0.05424,0,Low Movement Condition
4335,Baby,1,0,1,0,0.80928,128,175,22400,1,0.00286048,Low_Movement,0.9,Noise,0.888701,0.005714,0.888701,0.105584,0,Low Movement Condition
4336,Baby,1,0,1,0,0.802433,136,193,26248,1,0.00098055,Low_Movement,0.9,Noise,0.888701,0.005714,0.888701,0.105584,0,Low Movement Condition
4337,Baby,1,0,1,0,0.793244,131,187,24497,1,0.00454054,Low_Movement,0.9,Noise,0.888701,0.005714,0.888701,0.105584,0,Low Movement Condition
4338,Baby,1,0,1,0,0.786263,144,187,26928,1,0.02470185,Normal_Movement,0.793281,Noise,0.888701,0.005714,0.888701,0.105584,0,Normal Condition
4339,Baby,1,0,1,0,0.789303,148,189,27972,1,0.00986042,Normal_Movement,0.792643,Noise,0.888701,0.005714,0.888701,0.105584,0,Normal Condition
4340,Baby,1,0,1,0,0.805866,133,181,24073,1,0.00846027,Normal_Movement,0.792887,Noise,0.936199,0.004994,0.936199,0.058807,0,Normal Condition
4341,Baby,1,0,1,0,0.842849,135,179,24165,1,0.00663458,Normal_Movement,0.793272,Noise,0.936199,0.004994,0.936199,0.058807,0,Normal Condition
4342,Baby,1,0,1,0,0.828398,135,181,24435,1,0.00157022,Normal_Movement,0.79341,Noise,0.936199,0.004994,0.936199,0.058807,0,Normal Condition
4343,Baby,1,0,1,0,0.773957,136,188,25568,1,0.00308612,Normal_Movement,0.793527,Noise,0.936199,0.004994,0.936199,0.058807,0,Normal Condition
4344,Baby,1,0,1,0,0.808341,136,183,24888,1,0.00111919,Normal_Movement,0.793576,Noise,0.967397,0.0038,0.967397,0.028803,0,Normal Condition
4345,Baby,1,0,1,0,0.799289,134,181,24254,1,0.00157597,Normal_Movement,0.7937,Noise,0.967397,0.0038,0.967397,0.028803,0,Normal Condition
4346,Baby,1,0,1,0,0.748453,137,193,26441,1,0.00296258,Normal_Movement,0.793735,Noise,0.967397,0.0038,0.967397,0.028803,0,Normal Condition
4347,Baby,1,0,1,0,0.790572,130,179,23270,1,0.00096998,Low_Movement,0.9,Noise,0.967397,0.0038,0.967397,0.028803,0,Low Movement Condition
4348,Baby,1,0,1,0,0.792384,131,178,23318,1,0.00181709,Low_Movement,0.9,Noise,0.967397,0.0038,0.967397,0.028803,0,Low Movement Condition
4349,Baby,1,0,1,0,0.786402,131,189,24759,1,0.00465322,Low_Movement,0.9,Noise,0.867507,0.004839,0.867507,0.127654,0,Low Movement Condition
4350,Baby,1,0,1,0,0.797359,130,184,23920,1,0.00596028,Low_Movement,0.9,Noise,0.867507,0.004839,0.867507,0.127654,0,Low Movement Condition
4351,Baby,1,0,1,0,0.75279,131,189,24759,1,0.00258202,Low_Movement,0.9,Noise,0.867507,0.004839,0.867507,0.127654,0,Low Movement Condition
4352,Baby,1,0,1,0,0.778751,135,183,24705,1,0.00235004,Low_Movement,0.9,Noise,0.867507,0.004839,0.867507,0.127654,0,Low Movement Condition
4353,Baby,1,0,1,0,0.746751,134,189,25326,1,0.00649141,Low_Movement,0.9,Noise,0.867507,0.004839,0.867507,0.127654,0,Low Movement Condition
4354,Baby,1,0,1,0,0.833593,152,198,30096,1,0.01179715,Low_Movement,0.9,Noise,0.991397,0.000754,0.991397,0.007849,0,Low Movement Condition
4355,Baby,1,0,1,0,0.844045,144,198,28512,1,0.00333748,Low_Movement,0.9,Noise,0.991397,0.000754,0.991397,0.007849,0,Low Movement Condition
4356,Baby,1,0,1,0,0.813257,140,199,27860,1,0.00461036,Low_Movement,0.9,Noise,0.991397,0.000754,0.991397,0.007849,0,Low Movement Condition
4357,Baby,1,0,1,0,0.781108,143,215,30745,1,0.00366848,Low_Movement,0.9,Noise,0.991397,0.000754,0.991397,0.007849,0,Low Movement Condition
4358,Baby,1,0,1,0,0.811162,133,188,25004,1,0.00719582,Normal_Movement,0.792743,Noise,0.991397,0.000754,0.991397,0.007849,0,Normal Condition
4359,Baby,1,0,1,0,0.819072,131,179,23449,1,0.00241163,Normal_Movement,0.793165,Noise,0.961933,0.004101,0.961933,0.033966,0,Normal Condition
4360,Baby,1,0,1,0,0.815486,133,191,25403,1,0.00185041,Normal_Movement,0.793421,Noise,0.961933,0.004101,0.961933,0.033966,0,Normal Condition
4361,Baby,1,0,1,0,0.772284,136,194,26384,1,0.00145183,Normal_Movement,0.793541,Noise,0.961933,0.004101,0.961933,0.033966,0,Normal Condition
4362,Baby,1,0,1,0,0.812689,142,190,26980,1,0.00506335,Low_Movement,0.9,Noise,0.961933,0.004101,0.961933,0.033966,0,Low Movement Condition
4363,Baby,1,0,1,0,0.821131,155,200,31000,1,0.01346804,Low_Movement,0.9,Noise,0.965234,0.004263,0.965234,0.030502,0,Low Movement Condition
4364,Baby,1,0,1,0,0.797513,144,189,27216,1,0.00226439,Low_Movement,0.9,Noise,0.965234,0.004263,0.965234,0.030502,0,Low Movement Condition
4365,Baby,1,0,1,0,0.791116,146,192,28032,1,0.00223047,Low_Movement,0.9,Noise,0.965234,0.004263,0.965234,0.030502,0,Low Movement Condition
4366,Baby,1,0,1,0,0.799148,148,200,29600,1,0.00202811,Low_Movement,0.9,Noise,0.965234,0.004263,0.965234,0.030502,0,Low Movement Condition
4367,Baby,1,0,1,0,0.806638,144,192,27648,1,0.00188715,Low_Movement,0.9,Noise,0.965234,0.004263,0.965234,0.030502,0,Low Movement Condition
4368,Baby,1,0,1,0,0.79799,138,204,28152,1,0.00632103,Low_Movement,0.9,Noise,0.98391,0.004757,0.98391,0.011332,0,Low Movement Condition
4369,Baby,1,0,1,0,0.825603,136,181,24616,1,0.0043774,Low_Movement,0.9,Noise,0.98391,0.004757,0.98391,0.011332,0,Low Movement Condition
4370,Baby,1,0,1,0,0.824696,133,182,24206,1,0.00662203,Low_Movement,0.9,Noise,0.98391,0.004757,0.98391,0.011332,0,Low Movement Condition
4371,Baby,1,0,1,0,0.836943,135,176,23760,1,0.00321883,Low_Movement,0.9,Noise,0.98391,0.004757,0.98391,0.011332,0,Low Movement Condition
4372,Baby,1,0,1,0,0.808514,130,179,23270,1,0.00356509,Low_Movement,0.9,Noise,0.98391,0.004757,0.98391,0.011332,0,Low Movement Condition
4373,Baby,1,0,1,0,0.835605,133,180,23940,1,0.00121308,Low_Movement,0.9,Noise,0.966797,0.004066,0.966797,0.029137,0,Low Movement Condition
